,display_name,purchase_end,distance,items_available,category,description,badges,rating,addres_line,pickup_interval.start,pickup_interval.end
279,Edible Arrangements Toronto (Cutout Fruit Bag),2023-02-26T19:00:00Z,13.28319021094773,0,OTHER,"Each Surprise Bag will contain leftover cut fruit from the arrangements that will need a little extra work! Pineapple, cantaloupe and melon will be included in most bags that will need to be chopped up but can lead to fresh delicious fruit. ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 121, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 83, 'user_count': 121, 'month_count': 4}]",3.7024793388429753,"140 Adelaide St E, Toronto, ON M5C 1K9, Canada",0-02-26 13:00:00,0-02-26 14:00:00
280,Tim Hortons - 148 Simcoe St (Baked Goods),2023-02-26T23:00:00Z,13.289510637398854,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 28, 'month_count': 0}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 28, 'month_count': 0}]",4.214285714285714,"148 Simcoe St, Toronto, ON M5H 3G4, Canada",0-02-26 16:00:00,0-02-26 18:00:00
281,Pilot Coffee Roasters - Bay + Adelaide (Surprise Bag),,13.303782447537206,0,BAKED_GOODS,"Save a surprise bag filled with baked goods and/or fresh juice. Your surprise bag may contain fresh juice and/or an assortment of baked goods that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 105, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 96, 'user_count': 105, 'month_count': 6}]",4.336633663366337,"333 Bay St., Toronto, ON M5H 2R2, Canada",NaT,NaT
282,Courage Cookies  - Dundas Street West (Cookies!),2023-02-26T16:00:00Z,13.304409500787001,0,BAKED_GOODS,"Save a surprise bag filled with delicious cookies! These items may be those that the has left at the end of their day, or are close to their best before date, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 255, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 96, 'user_count': 255, 'month_count': 6}]",4.540425531914893,"1561 Dundas St W, Toronto, ON M6K 1T9, Canada",0-02-26 12:00:00,0-02-26 15:30:00
284,Parka (Prepared Foods Small),,13.324811750420453,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 26, 'month_count': 5}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 100, 'user_count': 26, 'month_count': 5}]",4.153846153846154,"424 Queen St W, Toronto, ON M5V 2A7, Canada",NaT,NaT
285,Basil Box  - Queen and Spadina ,2023-02-27T02:45:00Z,13.325427295088675,0,MEAL,"Your Surprise Bags may include rice, noodle, salad, proteins, veggies, peanuts and/or seeds ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 116, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 116, 'month_count': 6}]",4.411214953271028,"441 Queen St W, Toronto, ON M5V 2A5, Canada",0-02-26 21:45:00,0-02-26 22:15:00
286,Bagels On Fire (Baked Goods),,13.329153300867747,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 116, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 116, 'month_count': 6}]",4.482456140350878,"426 Queen St W, Toronto, ON M5V 2A7, Canada",NaT,NaT
287,Giovane Caffe (Baked Goods and Sandwiches),,13.33493102184797,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 42, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 42, 'month_count': 3}]",4.357142857142857,"188 University Ave, Toronto, ON M5T 1A1, Canada",NaT,NaT
288,Wat-ah Jerk Caribbean Grill ,,13.344287077110446,0,MEAL,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 125, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 84, 'user_count': 125, 'month_count': 6}]",3.93859649122807,"25 Adelaide St E, Toronto, ON M5C 3A1, Canada",NaT,NaT
289,Holy Shakes (Toronto) (Holy Shakes Goodies),,13.345974582314089,0,OTHER,Surprise Bag may contain any items or ingredients at end of day but still perfectly able to be enjoyed!,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 82, 'user_count': 28, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 79, 'user_count': 28, 'month_count': 6}]",3.8076923076923075,"465 Queen St W, Toronto, ON M5V 2A9, Canada",NaT,NaT
290,T.O.'s Kathi Roll Eatery (Kathi Roll Deliciousness),2023-02-26T07:00:00Z,13.345974582314089,0,MEAL,Surprise Bag may contain any menu items left over at the end of the day but still perfectly able to be enjoyed. Also could be just ingredients from menu items to be taken home and enjoyed at the right hungry home! ,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 13, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 13, 'month_count': 6}]",4.083333333333333,"465 Queen St W, Toronto, ON M5V 2A9, Canada",0-02-26 01:00:00,0-02-26 02:00:00
291,Sultan's Mediterranean Grill-Victoria st - Victoria St.,,13.355335017782966,0,MEAL,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 43, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 43, 'month_count': 6}]",3.8536585365853657,"44 Victoria St, Toronto, ON M5C 1Y2, Canada",NaT,NaT
292,The Black Canary Espresso Bar,2023-02-26T23:00:00Z,13.356548813775262,0,BAKED_GOODS,"Save a surprise bag filled with baked goods. Your surprise bag may contain baked goods like pastries or bread that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 51, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 51, 'month_count': 6}]",4.571428571428571,"61 Sherbourne St, Toronto, ON M5A 2P8, Canada",0-02-26 17:30:00,0-02-26 18:00:00
295,"Marcello's Market & Deli - Northbridge Place, 105 Adelaide St W",,13.398030156179264,0,MEAL,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious food that the store has left over at the end of the day, however still great to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 81, 'user_count': 100, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 77, 'user_count': 100, 'month_count': 6}]",3.7555555555555555,"Northbridge Place, 105 Adelaide St W, Toronto, ON M6J 2L3, Canada",NaT,NaT
296,Bespoke Butcher - Leslieville,2023-02-26T23:00:00Z,13.410122559305895,0,OTHER,"From pantry staples to fresh produce, your surprise bag may contain some items close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 99, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 99, 'month_count': 6}]",4.591397849462366,"1378 Queen St E, Toronto, ON M4L 1C9, Canada",0-02-26 11:00:00,0-02-26 18:00:00
297,Marcello's Market & Deli - 40 King St W,,13.417555852274306,0,MEAL,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 82, 'user_count': 73, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 77, 'user_count': 73, 'month_count': 6}]",3.712121212121212,"40 King St W, Toronto, ON M5H 1H1, Canada",NaT,NaT
298,Pilot Coffee Roasters - Richmond St. (Surprise Bag),2023-02-26T21:00:00Z,13.421610012983795,0,BAKED_GOODS,"Save a surprise bag filled with baked goods and/or fresh juice. Your surprise bag may contain fresh juice and/or an assortment of baked goods that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 174, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 174, 'month_count': 6}]",4.6521739130434785,"439 Richmond St W, Toronto, ON M5V 1X9, Canada",0-02-26 15:00:00,0-02-26 16:00:00
299,Favorites Thai BBQ,,13.431115117098436,0,MEAL,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 21, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 21, 'month_count': 6}]",4.0,"141 Ossington Ave, Toronto, ON M6J 2Z6, Canada",NaT,NaT
300,Basil Box - Yonge and King ,,13.432989633171506,0,MEAL,"Your Surprise Bags may include rice, noodle, salad, proteins, veggies, peanuts and/or seeds ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 91, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 91, 'month_count': 6}]",4.4625,"83 Yonge St, Toronto, ON M5C 1S8, Canada",NaT,NaT
301,Tim Hortons - 170 University Ave (Baked Goods),2023-02-26T21:00:00Z,13.434335065273482,3,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.",[],3.8,"170 University Ave, Toronto, ON M5H 3B3, Canada",0-02-26 14:00:00,0-02-26 16:00:00
302,Fresh 1 Market,2023-02-27T01:30:00Z,13.440055961498327,2,GROCERIES,"From pantry staples to fresh produce, your surprise bag may contain some items close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 179, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 179, 'month_count': 6}]",4.236024844720497,"614 Queen St W, Toronto, ON M6J 1E3, Canadá",0-02-26 17:00:00,0-02-26 20:30:00
305,Beatrice Society Cafe,,13.469379209928832,0,MEAL,Save a Surprise Bag and enjoy a delicious meal.,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 62, 'month_count': 2}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 62, 'month_count': 2}]",4.048387096774194,"511 Richmond St W, Toronto, ON M5V 1Y4, Canada",NaT,NaT
306,Nord Lyon,2023-02-26T16:30:00Z,13.471851636239224,2,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 622, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 622, 'month_count': 6}]",4.221631205673759,"665 Queen St W, Toronto, ON M6J 1E6, Canadá",0-02-26 09:30:00,0-02-26 11:30:00
307,Flock Rotisserie + Greens - Adelaide,2023-02-27T01:50:00Z,13.477544027543372,0,MEAL,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious food that the store has left over at the end of the day, however still great to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 177, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 177, 'month_count': 6}]",4.361963190184049,"330 Adelaide St W, Toronto, ON M5V 1R4, Canada",0-02-26 20:00:00,0-02-26 20:50:00
308,Maman,,13.481567083799563,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 57, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 98, 'user_count': 57, 'month_count': 6}]",4.709090909090909,"100 King St W, Toronto, ON M5X 1A9, Canadá",NaT,NaT
309,Longo's - Weston Rd. (Prepared Foods),2023-02-27T00:00:00Z,13.483889115176863,4,MEAL,"Your Surprise Bag will contain an assortment of surplus prepared foods. You may receive surplus salads, sides, pasta, and/or prepared meats.  Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 160, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 160, 'month_count': 6}]",3.824324324324324,"9200 Weston Rd, Woodbridge, ON L4H 2P8, Canada",0-02-26 17:00:00,0-02-26 19:00:00
310,Longo's - Weston Rd. (Baked Goods),2023-02-27T00:00:00Z,13.483889115176863,4,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 99, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 99, 'month_count': 6}]",4.075268817204301,"9200 Weston Rd, Woodbridge, ON L4H 2P8, Canada",0-02-26 17:00:00,0-02-26 19:00:00
311,Pizza Pizza -  2953 Major Mackenzie (Prepared meals),2023-02-26T04:59:00Z,13.487838958698594,0,MEAL,"Your bag may contain approximately 3-4 pizza slices, salad, wings or french fries the store has left at the end of the day! The Surprise Bag value is irrespective of any in-store deals or promotions.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 86, 'user_count': 65, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 65, 'month_count': 6}]",4.116666666666666,"2953 Major MacKenzie Dr W, Vaughan, ON L6A 3N9, Canada",0-02-25 23:00:00,0-02-25 23:59:00
312,The Market by Longo's - First Canadian Place (Baked Goods),,13.49143192249189,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 34, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 34, 'month_count': 6}]",4.3478260869565215,"100 King St W, Toronto, ON M5X 1A9, Canada",NaT,NaT
313,Pilot Coffee Roasters - King St. W. (Surprise Bag),,13.49143192249189,0,BAKED_GOODS,"Save a surprise bag filled with baked goods and/or fresh juice. Your surprise bag may contain fresh juice and/or an assortment of baked goods that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 96, 'user_count': 137, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 137, 'month_count': 6}]",4.219512195121951,"100 King St W, Toronto, ON M5X 1A9, Canada",NaT,NaT
314,Calii Love - 100 King Street (Calii Love Surprise Bag),,13.49306375768731,0,MEAL,"Save a bag containing delicious food the store has left that day! Though it may not be a menu item, it will still be great to enjoy!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 101, 'month_count': 2}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 101, 'month_count': 2}]",4.108910891089109,"100 King St W, Toronto, ON M5X 1A9, Canada",NaT,NaT
315,Ditta Artigianale (Pastries),,13.493166003011206,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 88, 'user_count': 125, 'month_count': 2}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 125, 'month_count': 2}]",3.832,"612 Richmond St W, Toronto, ON M5V 1Y9, Canada",NaT,NaT
317,Bento Sushi - 150 King St W (Prepared meals),,13.495838713376727,0,MEAL,"Save a bag containing delicious sushi or extra items! It may contain non-menu items or items not sold that day, but still great to enjoy.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 278, 'month_count': 5}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 278, 'month_count': 5}]",4.543165467625899,"150 King St W, Toronto, ON M5H 3T9, Canada",NaT,NaT
319,Pilot Coffee Roasters - Ossington (Surprise Bag),2023-02-26T21:00:00Z,13.50372966959019,0,BAKED_GOODS,"Save a surprise bag filled with baked goods and/or fresh juice. Your surprise bag may contain fresh juice and/or an assortment of baked goods that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 96, 'user_count': 165, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 165, 'month_count': 6}]",4.557046979865772,"117 Ossington Ave, Toronto, ON M6J 2Z2, Canada",0-02-26 15:00:00,0-02-26 16:00:00
320,Trap Mart (Premium Imported Snacks and Confectionary),,13.512935314416762,0,OTHER,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious food and some items may be left over or past their best before date, however still great to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 88, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 88, 'month_count': 6}]",4.2727272727272725,"702 Queen St W, Toronto, ON M6J 1E7, Canada",NaT,NaT
321,Presse Cafe - King St. (Baked Goods),2023-02-26T22:50:00Z,13.514204371286791,0,MEAL,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 17, 'month_count': 0}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 17, 'month_count': 0}]",5.0,"37 King St E, Toronto, ON M5E 1J4, Canada",0-02-26 17:30:00,0-02-26 17:50:00
323,Longo's - Maple (Prepared Foods),2023-02-27T00:00:00Z,13.545731558033648,0,MEAL,"Your Surprise Bag will contain an assortment of surplus prepared foods. You may receive surplus salads, sides, pasta, and/or prepared meats.  Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 87, 'user_count': 359, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 359, 'month_count': 6}]",4.109467455621302,"2810 Major MacKenzie Dr., Maple, ON L6A 3L2, Canada",0-02-26 17:00:00,0-02-26 19:00:00
324,Longo's - Maple (Baked Goods),2023-02-27T00:00:00Z,13.545731558033648,3,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 86, 'user_count': 140, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 140, 'month_count': 6}]",4.103703703703704,"2810 Major MacKenzie Dr., Maple, ON L6A 3L2, Canada",0-02-26 17:00:00,0-02-26 19:00:00
325,Greenhouse Juice - Queen West (Assorted Items),,13.549765565267606,0,OTHER,Your surprise bag will most likely contain an assortment of organic plant-based beverages and food items!  Some items maybe close to or past 'best before' date however still good to enjoy! ,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 162, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 162, 'month_count': 6}]",4.371621621621622,"740 Queen St W, Toronto, ON M6J 1E9, Canada",NaT,NaT
326,Garden Foods,,13.55385394674888,0,GROCERIES,"From pantry staples to fresh produce, your surprise bag may contain some items close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 190, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 190, 'month_count': 6}]",4.52,"1964 Bloor St W, Toronto, ON M6P 3K9, Canada",NaT,NaT
327,Tropical Energy Juice Bar - Commerce Court  (Prepared Food),,13.5612128681093,0,OTHER,"Your surprise bag might contain salads, wraps, coleslaw that the store has left at the end of the day, however still good to enjoy !","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 95, 'user_count': 37, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 37, 'month_count': 6}]",4.228571428571429,"199 Bay St., Toronto, ON M5L 1G9, Canada",NaT,NaT
328,Metro - 80 Front St E (Baked Goods),2023-02-26T23:00:00Z,13.562949881700792,3,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, on, or just past the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 316, 'month_count': 3}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 316, 'month_count': 3}]",4.306962025316456,"80 Front St E, Toronto, ON M5E 1C4, Canada",0-02-26 12:00:00,0-02-26 18:00:00
329,Metro - 80 Front St E (Cake Bag),,13.562949881700792,0,BAKED_GOODS,"Your Surprise Bag will contain either one large surplus cake, or an assortment of smaller cakes, and/or other dessert items. Items may be close to or on the best before date, however everything will be good to eat! Items will need refrigeration.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 67, 'month_count': 2}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 67, 'month_count': 2}]",4.373134328358209,"80 Front St E, Toronto, ON M5E 1C4, Canada",NaT,NaT
332,Nadege Patisserie - Queen St (Surprise bag - Large),,13.573907258911813,0,BAKED_GOODS,"Please bring your own container to pack your assorted baked goods! If not, there will be a charge in store for a container.

Save a surprise bag filled with baked goods.Your surprise bag may contain baked goods like pastries or bread that the store has left at the end of their day. Some items may be close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 353, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 353, 'month_count': 6}]",4.418461538461538,"780 Queen St W, Toronto, ON M6J 2R5, Canada",NaT,NaT
333,Nadege Patisserie - Queen St (Surprise bag - Small),2023-02-27T00:00:00Z,13.573907258911813,0,BAKED_GOODS,"Please bring your own container to pack your assorted baked goods! If not, there will be a charge in store for a container.

Save a surprise bag filled with baked goods.Your surprise bag may contain baked goods like pastries or bread that the store has left at the end of their day. Some items may be close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 586, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 586, 'month_count': 6}]",4.3945454545454545,"780 Queen St W, Toronto, ON M6J 2R5, Canada",0-02-26 15:00:00,0-02-26 19:00:00
334,Nadege Patisserie - Queen St (Surprise bag - Cake),,13.573907258911813,0,OTHER,"Please bring your own container to pack your cake! If not, there will be a charge in store for a container.

Save a surprise bag filled with a delicious cake which may have slight flaws such as breaks or cracks, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 149, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 149, 'month_count': 6}]",4.442748091603053,"780 Queen St W, Toronto, ON M6J 2R5, Canada",NaT,NaT
335,Marcello's Market and Deli - King Street West,,13.577170298366854,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 83, 'user_count': 439, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 88, 'user_count': 439, 'month_count': 6}]",3.8428927680798006,"145 King St W, Toronto, ON M5H 1J8, Canada",NaT,NaT
336,Master Supermarket (Produce),2023-02-27T01:00:00Z,13.588109135853845,2,GROCERIES,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 155, 'month_count': 5}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 155, 'month_count': 5}]",4.438709677419355,"329 Roncesvalles Ave, Toronto, ON M6R 2M8, Canada",0-02-26 17:00:00,0-02-26 20:00:00
337,Subway - 843 Queen St W (Baked Goods),2023-02-26T16:30:00Z,13.588642291099374,3,BAKED_GOODS,"Save a surprise bag filled with baked goods! Your surprise bag will contain Subway’s famous bread and sometimes cookies that the store has left at the end of the day, however, still good to enjoy!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 82, 'user_count': 22, 'month_count': 5}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 22, 'month_count': 5}]",3.909090909090909,"843 Queen St W, Toronto, ON M6J 1G4, Canada",0-02-26 10:00:00,0-02-26 11:30:00
