,display_name,purchase_end,distance,items_available,category,description,badges,rating,addres_line,pickup_interval.start,pickup_interval.end,id
252,Longo's - Bathurst (Baked Goods),2023-02-27T00:00:00Z,9.742718231342288,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 262, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 262, 'month_count': 6}]",4.255411255411255,"Bld#1 Unit 3, 9306 Bathurst St, Thornhill, ON L4J 8W1, Canada",0-02-26 17:00:00,0-02-26 19:00:00,647410
253,Longo's - Bathurst (Prepared Foods),2023-02-27T00:00:00Z,9.742718231342288,0,MEAL,"Your Surprise Bag will contain an assortment of surplus prepared foods. You may receive surplus salads, sides, pasta, and/or prepared meats.  Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 321, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 321, 'month_count': 6}]",4.340350877192982,"Bld#1 Unit 3, 9306 Bathurst St, Thornhill, ON L4J 8W1, Canada",0-02-26 17:00:00,0-02-26 19:00:00,647440
254,What a bagel - Maple (Baked Goods ),2023-02-26T22:00:00Z,9.813529947074521,0,BAKED_GOODS,"Rescue a surprise bag filled with delicious bagels or other baked goods the store has left at the end of their day, however still good to enjoy. ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 229, 'month_count': 3}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 88, 'user_count': 229, 'month_count': 3}]",4.152838427947598,"9330 Bathurst St, Maple, ON L6A 4N9, Canada",0-02-26 15:00:00,0-02-26 17:00:00,767700
255,Chocolat de Kat (Surprise bag),,9.82277802305861,0,OTHER,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 56, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 96, 'user_count': 56, 'month_count': 6}]",4.6,"824 St Clair Ave W, Toronto, ON M6C 1C1, Canada",NaT,NaT,505395
256,Bake Code (Yonge St.) - Hillcrest,2023-02-26T18:00:00Z,9.860248955895988,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 485, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 485, 'month_count': 6}]",4.513215859030837,"9350 Yonge St, Richmond Hill, ON L4C 5G2, Canada",0-02-26 11:30:00,0-02-26 13:00:00,515305
257,Saint Germain Bakery - Hillcrest (Assorted products),2023-02-26T20:00:00Z,9.860248955895988,0,BAKED_GOODS,"Save a surprise bag filled with baked goods.Your surprise bag may contain baked goods like pastries, bread, sandwich or beverages that the store has left at the end of their day. May be frozen. Some items maybe close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 605, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 605, 'month_count': 6}]",4.483065953654189,"Unit J016, 9350 Yonge St, Richmond Hill, ON L4C 5G2, Canada",0-02-26 12:00:00,0-02-26 15:00:00,516820
258,Nadege Patisserie  - Rosedale (Surprise bag - Large),,9.911123126821039,0,BAKED_GOODS,"Please bring your own container to pack your assorted baked goods! If not, there will be a charge in store for a container.

Save a surprise bag filled with baked goods.Your surprise bag may contain baked goods like pastries or bread that the store has left at the end of their day. Some items may be close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 139, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 139, 'month_count': 6}]",4.604651162790698,"1099 Yonge St, Toronto, ON M4W 2L7, Canada",NaT,NaT,507468
259,Nadege Patisserie  - Rosedale (Surprise bag - Small),2023-02-26T21:32:00Z,9.911123126821039,0,BAKED_GOODS,"Please bring your own container to pack your assorted baked goods! If not, there will be a charge in store for a container.

Save a surprise bag filled with baked goods.Your surprise bag may contain baked goods like pastries or bread that the store has left at the end of their day. Some items may be close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 114, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 114, 'month_count': 6}]",4.518867924528302,"1099 Yonge St, Toronto, ON M4W 2L7, Canada",0-02-26 15:30:00,0-02-26 17:00:00,507476
260,Nadege Patisserie  - Rosedale (Surprise bag - Cake),,9.911123126821039,0,BAKED_GOODS,"Please bring your own container to pack your cake! If not, there will be a charge in store for a container.

Save a surprise bag filled with a delicious cake which may have slight flaws such as breaks or cracks, however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 98, 'user_count': 61, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 61, 'month_count': 6}]",4.763636363636364,"1099 Yonge St, Toronto, ON M4W 2L7, Canada",NaT,NaT,507477
261,What-A-Treat (Surprise Bag),,9.934675006980997,0,OTHER,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious food that the store has left over at the end of the day. Some items may be close to or past the 'best before' date, but still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 100, 'user_count': 26, 'month_count': 4}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 26, 'month_count': 4}]",4.6923076923076925,"Unit 3 - 27 West Beaver Creek Rd, Richmond Hill, ON L4B 3K1, Canada",NaT,NaT,507343
262,Irie Veggie Takeout (Prepared Vegetarian Food),,10.016687684521766,0,MEAL,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious food that the store has left over at the end of the day, however still great to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 133, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 133, 'month_count': 6}]",4.4227642276422765,"2593 Eglinton Ave W, York, ON M6M 1T3, Canada",NaT,NaT,378775
263,Greenhouse Juice - Macpherson (Assorted Items),,10.038835627643282,0,OTHER,Your surprise bag will most likely contain an assortment of organic plant-based beverages and food items! ,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 176, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 176, 'month_count': 6}]",4.417808219178082,"5 Macpherson Ave, Toronto, ON M5R 1W7, Canada",NaT,NaT,234974
264,Slice Of Toronto (Slice of Toronto ),,10.042643197949252,0,OTHER,Your surprise bag will contain a delicious meal but may need to be heated from frozen. The item will typically be a variety of fresh frozen slices that are made fresh daily with fresh ingredients and no preservatives. ,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 92, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 92, 'month_count': 6}]",4.135802469135802,"968 St Clair Ave W, Toronto, ON M6E 1A1, Canada",NaT,NaT,377488
265,Sing Bakery,2023-02-26T23:10:00Z,10.052637913416262,0,BAKED_GOODS,Rescue a Surprise Bag filled with delicious baked goods.,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 257, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 257, 'month_count': 4}]",4.669260700389105,"Unit 102 D, 4002 Sheppard Ave E, Scarborough, ON M1S 4R5加拿大",0-02-26 18:00:00,0-02-26 18:10:00,766896
269,Longo's - Hwy 7 (Baked Goods),2023-02-27T00:00:00Z,10.092116235934089,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 113, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 95, 'user_count': 113, 'month_count': 6}]",3.990566037735849,"3085 Hwy 7, Markham, ON L3R 0J5, Canada",0-02-26 17:00:00,0-02-26 19:00:00,647413
270,Longo's - Hwy 7 (Prepared Foods),2023-02-27T00:00:00Z,10.092116235934089,0,MEAL,"Your Surprise Bag will contain an assortment of surplus prepared foods. You may receive surplus salads, sides, pasta, and/or prepared meats.  Items may be close to, or on the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 87, 'user_count': 282, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 90, 'user_count': 282, 'month_count': 6}]",3.851145038167939,"3085 Hwy 7, Markham, ON L3R 0J5, Canada",0-02-26 17:00:00,0-02-26 19:00:00,647452
271,MITFAR BOUTIQUE CAFE (Baked Goods),2023-02-26T22:00:00Z,10.09968019379396,0,BAKED_GOODS,"Save a Surprise Bag and enjoy delicious items that the store has left at the end of the day, however still great to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 13, 'month_count': 0}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 13, 'month_count': 0}]",3.8461538461538463,"1098 Yonge St, Toronto, ON M4W 2L6, Canada",0-02-26 16:30:00,0-02-26 17:00:00,907723
272,May Flowers (St Clair Ave W) (Surprise Bag Large),,10.103741052686228,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 21, 'month_count': 5}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 21, 'month_count': 5}]",4.761904761904762,"1020 St Clair Ave W, Toronto, ON M6E 1A4, Canada",NaT,NaT,508114
274,Mochi Doh (Kennedy Rd.) (Baked Goods),,10.138941750237521,0,BAKED_GOODS,"Come rescue a Surprise Bag filled with delicious mochi donuts, cookies and mochi waffles.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 226, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 96, 'user_count': 226, 'month_count': 6}]",4.701492537313433,"3376 Kennedy Rd, Scarborough, ON M1V 3S8, Canada",NaT,NaT,632285
275,Oishiii Sweets,2023-02-26T23:00:00Z,10.138941750237521,0,OTHER,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 90, 'user_count': 475, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 475, 'month_count': 6}]",4.3090909090909095,"3376 Kennedy Rd unit 2, Scarborough, ON M1V 3S8, Canada",0-02-26 17:00:00,0-02-26 18:00:00,634436
276,C Market European Deli (Assorted European Groceries),,10.146512164271822,0,GROCERIES,"From pantry staples to fresh produce, your surprise bag may contain some items close to or past 'best before' date however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 89, 'user_count': 28, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 93, 'user_count': 28, 'month_count': 6}]",4.037037037037037,"1006 Pape Ave, East York, ON M4K 3V9, Canada",NaT,NaT,373441
277,Lola's Catering (Prepared Food - Small ),,10.152484317457237,0,MEAL,"It's a Surprise bag! When you buy a surprise bag from Lola's Catering it will be filled with authentic Nigerian food, however still good to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 13, 'month_count': 2}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 13, 'month_count': 2}]",3.769230769230769,"1822 Jane St, York, ON M9N 2T3, Canada",NaT,NaT,769085
278,Elmer's Fine Food (Surprise Bag),2023-02-27T01:15:00Z,10.152799837346501,0,MEAL,"It's a surprise! When you buy a Surprise Bag, it will be filled with the delicious food that the store has left over at the end of the day.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 94, 'user_count': 52, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 52, 'month_count': 6}]",4.392156862745098,"1027 Pape Ave, East York, ON M4K 3W1, Canada",0-02-26 19:30:00,0-02-26 20:15:00,507455
279,Goodies Classic Bite Restaurant (Prepared meals),,10.156998158332938,0,MEAL,"It's a Surprise! When you buy a surprise bag, it will be filled with the delicious food that Goodies Classic Bites has at the end of the day, however still great to enjoy! ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 75, 'user_count': 16, 'month_count': 2}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 75, 'user_count': 16, 'month_count': 2}]",3.875,"1818 Jane St, York, ON M9N 2T3, Canada",NaT,NaT,769084
280,Tim Hortons - 500 Trethewey Dr (Baked Goods),,10.163590186044726,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 80, 'user_count': 44, 'month_count': 4}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 84, 'user_count': 44, 'month_count': 4}]",3.8863636363636362,"500 Trethewey Dr, Toronto, ON M6M 4C2, Canada",NaT,NaT,790957
282,Patisserie Gateau - First Markham Place (Baked Goods),2023-02-27T15:00:00Z,10.171658956836001,0,BAKED_GOODS,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 372, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 93, 'user_count': 372, 'month_count': 6}]",4.537142857142857,"3229 Hwy 7, Markham, ON L3R 3P3, Canada",0-02-27 08:00:00,0-02-27 10:00:00,374307
283,Govinda’s Toronto (Avenue Rd.),,10.180162896432485,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 99, 'user_count': 162, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 99, 'user_count': 162, 'month_count': 6}]",4.91875,"243 Avenue Rd, Toronto, ON M5R 2J6, Canada",NaT,NaT,509620
288,April Sweets - Richmond Hill (Surprise Bag),2023-02-26T23:33:00Z,10.198409439193957,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 34, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 34, 'month_count': 6}]",4.606060606060606,"9471 Yonge St, Richmond Hill, ON L4C 1V4, Canada",0-02-26 18:00:00,0-02-26 19:00:00,505211
289,Freshslice Pizza  - St Clair W  (Prepared food - Night),2023-02-27T04:00:00Z,10.204711466497535,3,MEAL,Your bag may contain a variety of delicious pizza slices the store has left over from the day to enjoy!,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 88, 'user_count': 147, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 147, 'month_count': 6}]",4.138686131386861,"1106 St Clair Ave W, Toronto, ON M6E 1A7, Canada",0-02-26 22:30:00,0-02-26 23:00:00,631698
290,Bright Hopes Market (Surprise Bag Large),,10.22980264621762,0,GROCERIES,"Your Surprise Bag will contain an assortment of pantry and/or fridge items. Items may be close to or past the best before date, however you will not receive anything past the ""expiration"" date!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 28, 'month_count': 5}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 86, 'user_count': 28, 'month_count': 5}]",4.035714285714286,"212 Avenue Rd, Toronto, ON M5R 2J4, Canada",NaT,NaT,508311
291,Black Camel - Rosedale,,10.233507441879848,0,BAKED_GOODS,Save a surprise bag filled with delicious food that is left over! You can enjoy them as is or freeze to use another time. Your bag might also include fresh buns or a muffin or chips.,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 90, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 90, 'month_count': 6}]",4.2682926829268295,"4 Crescent Rd, Toronto, ON M4W 1S9, Canada",NaT,NaT,508987
292,Sushi Real Fruit,,10.239339459419126,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 44, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 98, 'user_count': 44, 'month_count': 6}]",4.575,"1500 O'Connor Dr, East York, ON M4B 2T8, Canada",NaT,NaT,516525
294,Bento Sushi - 8610 Woodbine Ave (Prepared meals),,10.283744976323906,0,MEAL,"Save a bag containing delicious sushi or extra items! It may contain non-menu items or items not sold that day, but still great to enjoy.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 97, 'user_count': 421, 'month_count': 5}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 95, 'user_count': 421, 'month_count': 5}]",4.460807600950119,"8610 Woodbine Ave, Markham, ON L3R 4X8, Canada",NaT,NaT,634060
295,ChocoSol (Chocolate Surprise),,10.288891917249808,0,OTHER,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 91, 'user_count': 58, 'month_count': 0}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 58, 'month_count': 0}]",4.431034482758621,"1131 St Clair Ave W, Toronto, ON M6E 1B1, Canada",NaT,NaT,907694
296,Metro - 40 Eglinton Sq (Baked Goods),2023-02-26T23:00:00Z,10.28893109550619,1,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods. You may receive surplus bread, pastries, muffins, cookies and other items from the bakery! Items may be close to, on, or just past the ""best before"" date, however everything will still be good to eat!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 52, 'month_count': 0}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 100, 'user_count': 52, 'month_count': 0}]",4.403846153846154,"40 Eglinton Square, Scarborough, ON M1L 2K1, Canada",0-02-26 09:00:00,0-02-26 18:00:00,906991
298,Pizza Pizza - 9555 Yonge Street (Prepared meals),,10.31962958381681,0,MEAL,"Your bag may contain a variety of delicious individual slices, pizza, salads and/or french fries the store has left over from the day to enjoy!","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 49, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 49, 'month_count': 4}]",4.469387755102041,"9555 Yonge St, Richmond Hill, ON L4C 9M5, Canada",NaT,NaT,766278
299,Tim Hortons - 1176 St Clair Ave W (Baked Goods),2023-02-27T04:00:00Z,10.338752989714893,2,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 87, 'user_count': 55, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 80, 'user_count': 55, 'month_count': 4}]",3.9272727272727272,"1176 St Clair Ave W, Toronto, ON M6E 1B4, Canada",0-02-26 21:00:00,0-02-26 23:00:00,790930
300,Tim Hortons - 2013 Lawrence Ave W (Baked Goods),,10.339217127897431,0,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods such as Donuts, Timbits, Cookies, Muffins, Bagels, and/or other baked goods.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 84, 'user_count': 25, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 88, 'user_count': 25, 'month_count': 4}]",4.0,"2013 Lawrence Ave W, North York, ON M6L 1E5, Canada",NaT,NaT,790958
301,Bespoke Butcher - The Annex,,10.34437368436479,0,GROCERIES,,"[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 33, 'month_count': 6}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 94, 'user_count': 33, 'month_count': 6}]",4.655172413793103,"215 Madison Ave, Toronto, ON M5R 2S6, Canada",NaT,NaT,371541
302,Seafood Kitchen (Prepared meals),,10.351994698883285,0,MEAL,"Surprise bag that will be a seafood dish, ready to be enjoyed! Will contain menu items seafood style. ","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 12, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 100, 'user_count': 12, 'month_count': 4}]",4.833333333333333,"330 Silverthorn Ave, York, ON M6M 3G6, Canada",NaT,NaT,767547
303,7-Eleven - 1169 St. Clair Ave. W (Baked goods),2023-02-27T00:00:00Z,10.354214740951445,1,BAKED_GOODS,"Your Surprise Bag will contain an assortment of surplus baked goods, which may include donuts, cookies, and/or pastries! Items will be on or past the best before date, however everything will be good to consume!","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 20, 'month_count': 0}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 85, 'user_count': 20, 'month_count': 0}]",4.55,"1169 St Clair Ave W, Toronto, ON M6E 1B2, Canada",0-02-26 10:00:00,0-02-26 19:00:00,794700
305,El Sazón de la Tía Flor  - O'Connor Dr (Surprise Bag),2023-02-27T00:00:00Z,10.362400342463816,0,MEAL,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 79, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 79, 'month_count': 6}]",4.430555555555555,"1549 O'Connor Dr, East York, ON M4B 2V7, Canada",0-02-26 18:30:00,0-02-26 19:00:00,373687
308,Markham Bakery & Cafe,,10.424192487651561,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 96, 'user_count': 381, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 87, 'user_count': 381, 'month_count': 6}]",4.3277777777777775,"3255 Hwy 7, Markham, ON L3R 3P3, Canada",NaT,NaT,516484
309,KX Coffee Bar (Surprise Bag),2023-02-26T21:00:00Z,10.472341564984738,0,OTHER,"Your Surprise Bag may contain a variety of items such as pastries, bread, sandwiches, produce, eggs, milk, prepared salads, and/or shelf-stable items.","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 89, 'user_count': 381, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 91, 'user_count': 381, 'month_count': 6}]",4.199430199430199,"263 Davenport Rd, Toronto, ON M5R 1J8, Canada",0-02-26 15:00:00,0-02-26 16:00:00,506384
310,Moge & Mofu (Bubble Tea and/or Baked Goods),2023-02-27T04:55:00Z,10.493229935449,0,OTHER,"Save a surprise bag filled with bubble tea and/or baked goods. Your surprise bag may contain tea and baked goods like pastries or cakes that the store has left at the end of their day, however still good to enjoy! ","[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 85, 'user_count': 146, 'month_count': 5}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LIKED', 'percentage': 92, 'user_count': 146, 'month_count': 5}]",4.013698630136986,"3262 Midland Ave #E112, Scarborough, ON M1V 0C4, Canada",0-02-26 23:40:00,0-02-26 23:55:00,790645
313,Oranous Pastry,2023-02-27T01:30:00Z,10.502327856073673,0,BAKED_GOODS,,"[{'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LIKED', 'percentage': 95, 'user_count': 130, 'month_count': 6}, {'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 86, 'user_count': 130, 'month_count': 6}]",4.387096774193548,"9625 Yonge St, Richmond Hill, ON L4C 1V6, Canada",0-02-26 19:30:00,0-02-26 20:30:00,517500
315,Pizza Pizza - 796 O'Connor Drive (Prepared meals),2023-02-26T20:00:00Z,10.51239343357089,0,MEAL,"Your bag may contain approximately 3-4 pizza slices, salad, wings or french fries the store has left at the end of the day! The Surprise Bag value is irrespective of any in-store deals or promotions.","[{'badge_type': 'SERVICE_RATING_SCORE', 'rating_group': 'LOVED', 'percentage': 92, 'user_count': 48, 'month_count': 4}, {'badge_type': 'OVERALL_RATING_TRUST_SCORE', 'rating_group': 'LOVED', 'percentage': 88, 'user_count': 48, 'month_count': 4}]",4.4375,"796 O'Connor Dr, East York, ON M4B 2S6, Canada",0-02-26 14:00:00,0-02-26 15:00:00,766384
